NAME,Ampicillin,Broad-Spectrum Cephalosporins,Chloramphenicol,Ciprofloxacin,Sulfonamides,Trimethoprim,Co-Trimoxazole,Tetracycline,Azithromycin,Colistin,Meropenem
01TY077,0,0,0,1,0,0,0,0,0,0,0
01TY083,0,0,0,1,0,0,0,0,0,0,0
01TY086,0,0,0,0,0,0,0,0,0,0,0
01TY088,0,0,0,1,0,0,0,0,0,0,0
01TY090,1,0,1,0,1,1,1,1,0,0,0
01TY095,0,0,0,1,0,0,0,0,0,0,0
01TY096,0,0,0,1,0,0,0,0,0,0,0
01TY098,0,0,0,0,0,0,0,0,0,0,0
01TY099,0,0,0,0,0,0,0,0,0,0,0
01TY101,1,0,1,0,1,1,1,1,0,0,0
01TY102,0,0,0,1,0,0,0,0,0,0,0
01TY103,1,0,1,0,1,1,1,1,0,0,0
01TY104,1,0,1,0,1,1,1,1,0,0,0
01TY105,0,0,0,0,0,0,0,0,0,0,0
01TY107,0,0,0,1,0,0,0,0,0,0,0
01TY112,1,0,1,0,1,1,1,1,0,0,0
01TY122,1,0,1,0,1,1,1,1,0,0,0
01TY128,0,0,0,1,0,0,0,0,0,0,0
01TY132,0,0,0,1,0,0,0,0,0,0,0
01TY134,0,0,0,0,0,0,0,0,0,0,0
01TY139,0,0,0,0,0,0,0,0,0,0,0
01TY142,0,0,0,1,0,0,0,0,0,0,0
01TY150,0,0,0,0,0,0,0,0,0,0,0
01TY151,0,0,0,0,0,0,0,0,0,0,0
01TY152,0,0,0,1,0,0,0,0,0,0,0
01TY154,0,0,0,0,0,0,0,0,0,0,0
01TY157,0,0,0,1,0,0,0,0,0,0,0
01TY163,0,0,0,0,0,0,0,0,0,0,0
01TY170,0,0,0,1,0,0,0,0,0,0,0
01TY172,0,0,0,1,0,0,0,0,0,0,0
01TY191,0,0,0,1,0,0,0,0,0,0,0
01TY205,0,0,0,1,0,0,0,0,0,0,0
01TY208,0,0,0,1,0,0,0,0,0,0,0
01TY211,0,0,0,1,0,0,0,0,0,0,0
01TY216,0,0,0,1,0,0,0,0,0,0,0
01TY218,0,0,0,1,0,0,0,0,0,0,0
01TY226,0,0,0,1,0,0,0,0,0,0,0
01TY230,0,0,0,1,0,0,0,0,0,0,0
01TY233,0,0,0,1,0,0,0,0,0,0,0
01TY242,0,0,0,1,0,0,0,0,0,0,0
01TY256,0,0,0,1,0,0,0,0,0,0,0
01TY257,0,0,0,0,0,0,0,0,0,0,0
01TY258,0,0,0,0,0,0,0,0,0,0,0
01TY261,0,0,0,0,0,0,0,0,0,0,0
01TY264,0,0,0,0,0,0,0,0,0,0,0
01TY267,0,0,0,0,0,0,0,0,0,0,0
01TY274,0,0,0,1,0,0,0,0,0,0,0
01TY283,0,0,0,0,0,0,0,0,0,0,0
01TY286,0,0,0,0,0,0,0,0,0,0,0
01TY301,0,0,0,1,0,0,0,0,0,0,0
01TY305,0,0,0,1,0,0,0,0,0,0,0
01TY311,0,0,0,0,0,0,0,0,0,0,0
01TY312,0,0,0,0,0,0,0,0,0,0,0
01TY313,0,0,0,0,0,0,0,0,0,0,0
01TY315,0,0,0,0,0,0,0,0,0,0,0
01TY327,0,0,0,1,0,0,0,0,0,0,0
01TY332,0,0,0,0,0,0,0,0,0,0,0
01TY337,0,0,0,0,0,0,0,0,0,0,0
01TY342,0,0,0,1,0,0,0,0,0,0,0
01TY347,0,0,0,1,0,0,0,0,0,0,0
01TY349,0,0,0,0,0,0,0,0,0,0,0
01TY366,0,0,0,0,0,0,0,0,0,0,0
01TY370,0,0,0,1,0,0,0,0,0,0,0
01TY371,0,0,0,1,0,0,0,0,0,0,0
01TY374,0,0,0,1,0,0,0,0,0,0,0
01TY375,0,0,0,1,0,0,0,0,0,0,0
01TY391,0,0,0,0,0,0,0,0,0,0,0
01TY394,0,0,0,1,0,0,0,0,0,0,0
01TY397,0,0,0,1,0,0,0,0,0,0,0
01TY405,0,0,0,0,0,0,0,0,0,0,0
01TY408,0,0,0,0,0,0,0,0,0,0,0
01TY410,0,0,0,1,0,0,0,0,0,0,0
01TY421,0,0,0,1,0,0,0,0,0,0,0
01TY426,0,0,0,1,0,0,0,0,0,0,0
01TY432,0,0,0,1,0,0,0,0,0,0,0
01TY433,0,0,0,1,0,0,0,0,0,0,0
01TY441,0,0,0,1,0,0,0,0,0,0,0
01TY443,0,0,0,1,0,0,0,0,0,0,0
01TY444,0,0,0,1,0,0,0,0,0,0,0
01TY445,0,0,0,1,0,0,0,0,0,0,0
01TY447,0,0,0,1,0,0,0,0,0,0,0
01TY448,0,0,0,0,0,0,0,0,0,0,0
01TY472,0,0,0,1,0,0,0,0,0,0,0
01TY481,0,0,0,1,0,0,0,0,0,0,0
01TY484,0,0,0,0,0,0,0,0,0,0,0
01TY492,0,0,0,1,0,0,0,0,0,0,0
020003TY,0,0,0,0,0,0,0,0,0,0,0
020005TY,0,0,0,1,0,0,0,0,0,0,0
020014TY,0,0,0,0,0,0,0,0,0,0,0
020022TY,1,0,1,1,1,1,1,1,0,0,0
020033TY,0,0,0,0,0,0,0,0,0,0,0
020034TY,0,0,0,0,0,0,0,0,0,0,0
020044TY,0,0,0,0,0,0,0,0,0,0,0
020046TY,0,0,0,0,0,0,0,0,0,0,0
020052TY,1,0,1,0,1,1,1,1,0,0,0
020062TY,1,0,1,1,1,0,0,1,0,0,0
020067TY,0,0,0,0,0,0,0,0,0,0,0
030004TY,0,0,0,0,0,0,0,0,0,0,0
030006TY,0,0,0,0,0,0,0,0,0,0,0
030011TY,0,0,0,0,0,0,0,0,0,0,0
030047TY,0,0,0,0,0,0,0,0,0,0,0
030049TY,0,0,0,1,0,0,0,0,0,0,0
030067TY,0,0,0,0,0,0,0,0,0,0,0
030073TY,0,0,0,1,0,0,0,0,0,0,0
030082TY,0,0,0,0,0,0,0,0,0,0,0
030091TY,0,0,0,0,0,0,0,0,0,0,0
030105TY,0,0,0,0,0,0,0,0,0,0,0
040011TY,0,0,0,1,0,0,0,0,0,0,0
040017TY,1,0,1,1,1,1,1,0,0,0,0
040034TY,0,0,0,0,0,0,0,0,0,0,0
040051TY,0,0,0,0,0,0,0,0,0,0,0
040053TY,0,0,0,0,0,0,0,0,0,0,0
040054TY,0,0,0,0,0,0,0,0,0,0,0
040068TY,0,0,0,0,0,0,0,0,0,0,0
050015TY,1,0,1,1,1,1,1,1,0,0,0
050021TY,0,0,0,0,0,0,0,0,0,0,0
050039TY,1,0,1,1,1,1,1,1,0,0,0
060006TY,0,0,0,0,0,0,0,0,0,0,0
060029TY,1,0,1,1,1,1,1,1,0,0,0
060031TY,0,0,0,1,0,0,0,0,0,0,0
060042TY,0,0,0,1,0,0,0,0,0,0,0
060044TY,0,0,0,1,0,0,0,0,0,0,0
070002TY,0,0,0,0,0,0,0,0,0,0,0
070017TY,0,0,0,1,0,0,0,0,0,0,0
070023TY,0,0,0,1,0,0,0,0,0,0,0
070035TY,1,0,1,1,1,1,1,0,0,0,0
070050TY,0,0,0,0,0,0,0,0,0,0,0
080047TY,0,0,0,1,0,0,0,0,0,0,0
080055TY,0,0,0,1,0,0,0,0,0,0,0
090001TY,0,0,0,1,0,0,0,0,0,0,0
090003TY,0,0,0,1,1,1,1,1,0,0,0
090027TY,1,0,1,1,1,1,1,1,0,0,0
100003TY,0,0,0,1,0,0,0,0,0,0,0
100015TY,0,0,0,1,0,0,0,0,0,0,0
100030TY,1,0,0,1,1,0,0,0,0,0,0
10040_15,1,1,0,1,1,1,1,0,0,0,0
10060_5_11_IndoA149_2006,0,0,0,0,0,0,0,0,0,0,0
10060_5_12_IndoA150_2006,0,0,0,0,0,0,0,0,0,0,0
10060_5_13_IndoA153_2010,0,0,0,0,0,0,0,0,0,0,0
10060_5_14_IndoA154_2009,0,0,0,0,0,0,0,0,0,0,0
10060_5_15_IndoA155_2006,0,0,0,0,0,0,0,0,0,0,0
10060_5_16_IndoA156_2007,0,0,0,0,0,0,0,0,0,0,0
10060_5_17_IndoA158_2009,0,0,0,0,0,0,0,0,0,0,0
10060_5_18_IndoA160_2006,0,0,0,0,0,0,0,0,0,0,0
10060_5_2_Cam003680_2012,1,0,1,1,1,1,1,1,0,0,0
10060_5_21_IndoA173_2009,0,0,0,0,0,0,0,0,0,0,0
10060_5_22_IndoA174_2011,0,0,0,0,0,0,0,0,0,0,0
10060_5_23_IndoA178_2009,0,0,0,0,0,0,0,0,0,0,0
10060_5_24_IndoA180_2009,0,0,0,0,0,0,0,0,0,0,0
10060_5_26_IndoA235_2009,0,0,0,0,0,0,0,0,0,0,0
10060_5_27_IndoA236_2009,0,0,0,0,0,0,0,0,0,0,0
10060_5_28_IndoA237_2010,0,0,0,0,0,0,0,0,0,0,0
10060_5_29_IndoA238_2009,0,0,0,0,0,0,0,0,0,0,0
10060_5_3_Cam002432_2012,1,0,1,1,1,1,1,1,0,0,0
10060_5_30_IndoA239_2009,0,0,0,0,0,0,0,0,0,0,0
10060_5_31_IndoA240_2010,0,0,0,0,0,0,0,0,0,0,0
10060_5_33_IndoA243_2011,0,0,0,0,0,0,0,0,0,0,0
10060_5_34_IndoA244_2011,0,0,0,0,0,0,0,0,0,0,0
10060_5_35_IndoA245_2009,0,0,0,0,0,0,0,0,0,0,0
10060_5_36_IndoA246_2010,0,0,0,0,0,0,0,0,0,0,0
10060_5_37_IndoA247_2010,0,0,0,0,0,0,0,0,0,0,0
10060_5_38_IndoA248_2009,0,0,0,0,0,0,0,0,0,0,0
10060_5_39_IndoA249_2010,0,0,0,0,0,0,0,0,0,0,0
10060_5_4_Cam019648_2012,1,0,1,1,1,1,1,1,0,0,0
10060_5_40_IndoA250_2009,0,0,0,0,0,0,0,0,0,0,0
10060_5_41_IndoA252_2011,0,0,0,0,0,0,0,0,0,0,0
10060_5_42_IndoA253_2009,0,0,0,0,0,0,0,0,0,0,0
10060_5_44_IndoA255_2011,0,0,0,0,0,0,0,0,0,0,0
10060_5_45_IndoA256_2010,0,0,0,0,0,0,0,0,0,0,0
10060_5_46_IndoA257_2010,0,0,0,0,0,0,0,0,0,0,0
10060_5_47_IndoA258_2009,0,0,0,0,0,0,0,0,0,0,0
10060_5_48_IndoA259_2010,0,0,0,0,0,0,0,0,0,0,0
10060_5_49_IndoA261_2009,0,0,0,0,0,0,0,0,0,0,0
10060_5_5_Cam010389_2012,1,0,1,1,1,1,1,1,0,0,0
10060_5_50_IndoA262_2010,0,0,0,0,0,0,0,0,0,0,0
10060_5_51_IndoA263_2009,0,0,0,0,0,0,0,0,0,0,0
10060_5_53_IndoA265_2010,0,0,0,0,0,0,0,0,0,0,0
10060_5_54_IndoA266_2010,0,0,0,0,0,0,0,0,0,0,0
10060_5_55_IndoA267_2008,0,0,0,0,0,0,0,0,0,0,0
10060_5_87_Ban1102_2011,0,0,0,1,0,0,0,0,0,0,0
10060_5_88_Ban1154_2011,0,0,0,1,0,0,0,0,0,0,0
10060_5_89_Ban1404_2011,0,0,0,1,0,0,0,0,0,0,0
10060_5_9_IndoA143_2008,0,0,0,0,0,0,0,0,0,0,0
10060_5_90_Ban1499_2011,1,0,1,1,1,1,1,0,0,0,0
10060_5_91_Ban1553_2011,1,0,0,1,1,0,0,1,0,0,0
10060_5_92_Ban1607_2011,1,0,0,1,1,0,0,1,0,0,0
10060_5_93_Ban1703_2008,1,0,1,1,1,1,1,0,0,0,0
10060_5_94_Ban1707_2012,1,0,1,1,1,1,1,0,0,0,0
10060_6_1_LaoLNT757_2009,0,0,0,0,0,0,0,0,0,0,0
10060_6_10_LaoSV200_2009,0,0,0,0,0,0,0,0,0,0,0
10060_6_11_LaoSV211_2009,0,0,0,0,0,0,0,0,0,0,0
10060_6_12_LaoSV357_2009,0,0,0,0,0,0,0,0,0,0,0
10060_6_13_LaoSV430_2009,0,0,0,0,0,0,0,0,0,0,0
10060_6_14_LaoSV431_2009,0,0,0,0,0,0,0,0,0,0,0
10060_6_15_LaoSV500_2010,0,0,0,0,0,0,0,0,0,0,0
10060_6_16_LaoSV547_2010,0,0,0,0,0,0,0,0,0,0,0
10060_6_17_LaoSV552_2010,0,0,0,0,0,0,0,0,0,0,0
10060_6_18_LaoSV610_2010,0,0,0,0,0,0,0,0,0,0,0
10060_6_19_LaoUI10006_2007,0,0,0,0,0,0,0,0,0,0,0
10060_6_20_LaoUI10788_2007,0,0,0,0,0,0,0,0,0,0,0
10060_6_21_LaoUI11483_2008,0,0,0,0,0,0,0,0,0,0,0
10060_6_22_LaoUI11562_2008,0,0,0,0,0,0,0,0,0,0,0
10060_6_23_LaoUI11955_2008,0,0,0,0,0,0,0,0,0,0,0
10060_6_24_LaoUI12162_2008,0,0,0,0,0,0,0,0,0,0,0
10060_6_25_LaoUI13529-2_2009,0,0,0,0,0,0,0,0,0,0,0
10060_6_26_LaoUI13599_2009,0,0,0,0,0,0,0,0,0,0,0
10060_6_27_LaoUI13797_2009,0,0,0,0,0,0,0,0,0,0,0
10060_6_28_LaoUI13823_2009,0,0,0,0,0,0,0,0,0,0,0
10060_6_29_LaoUI14191_3_2009,0,0,0,0,0,0,0,0,0,0,0
10060_6_3_LaoLNT899_2009,0,0,0,0,0,0,0,0,0,0,0
10060_6_30_LaoUI14598_2009,0,0,0,0,0,0,0,0,0,0,0
10060_6_31_LaoUI15075_2008,1,0,1,1,1,1,1,1,0,0,0
10060_6_32_LaoUI16161_2010,0,0,0,0,0,0,0,0,0,0,0
10060_6_33_LaoUI16704_2010,0,0,0,0,0,0,0,0,0,0,0
10060_6_34_LaoUI17187_2010,0,0,0,0,0,0,0,0,0,0,0
10060_6_35_LaoUI17614_2010,0,0,0,0,0,0,0,0,0,0,0
10060_6_36_LaoUI3398_2003,0,0,0,0,0,0,0,0,0,0,0
10060_6_37_LaoUI3446_2003,0,0,0,0,0,0,0,0,0,0,0
10060_6_38_LaoUI3452_2003,0,0,1,0,1,1,1,1,0,0,0
10060_6_39_LaoUI3492_2003,1,0,1,0,1,1,1,1,0,0,0
10060_6_4_LaoLPB866_2008,0,0,0,0,0,0,0,0,0,0,0
10060_6_40_LaoUI3564_2003,0,0,0,0,0,0,0,0,0,0,0
10060_6_42_LaoUI3608_2003,0,0,0,0,0,0,0,0,0,0,0
10060_6_43_LaoUI3744_2003,0,0,0,0,0,0,0,0,0,0,0
10060_6_44_LaoUI3753_2003,0,0,0,0,0,0,0,0,0,0,0
10060_6_45_LaoUI3816_2003,0,0,0,0,0,0,0,0,0,0,0
10060_6_46_LaoUI3862_2003,0,0,0,0,0,0,0,0,0,0,0
10060_6_47_LaoUI3915_2003,1,0,1,0,1,1,1,1,0,0,0
10060_6_48_LaoUI3930_2003,0,0,0,0,0,0,0,0,0,0,0
10060_6_49_LaoUI4389_2003,1,0,1,0,1,1,1,1,0,0,0
10060_6_5_LaoST716_2008,0,0,0,0,0,0,0,0,0,0,0
10060_6_50_LaoUI4639_2003,0,0,0,0,0,0,0,0,0,0,0
10060_6_52_LaoUI4940_2004,0,0,0,0,0,0,0,0,0,0,0
10060_6_53_LaoUI5026_2004,0,0,0,0,0,0,0,0,0,0,0
10060_6_54_LaoUI5106_2004,1,0,1,1,1,1,1,1,0,0,0
10060_6_55_LaoUI5154_2004,1,0,1,0,1,1,1,1,0,0,0
10060_6_56_LaoUI5275_2004,0,0,0,0,0,0,0,0,0,0,0
10060_6_57_LaoUI5312_2004,0,0,0,0,0,0,0,0,0,0,0
10060_6_58_LaoUI5446_2004,0,0,0,0,0,0,0,0,0,0,0
10060_6_59_LaoUI5557_2004,0,0,0,0,0,0,0,0,0,0,0
10060_6_6_LaoSV108_2008,0,0,0,0,0,0,0,0,0,0,0
10060_6_60_LaoUI5669_2004,0,0,0,0,0,0,0,0,0,0,0
10060_6_61_LaoUI5685-2_2004,0,0,0,0,0,0,0,0,0,0,0
10060_6_62_LaoUX229_2009,0,0,0,0,0,0,0,0,0,0,0
10060_6_63_LaoUX305_2009,0,0,0,0,0,0,0,0,0,0,0
10060_6_64_LaoUX309_2009,0,0,0,0,0,0,0,0,0,0,0
10060_6_66_LaoXK1682_2010,0,0,0,0,0,0,0,0,0,0,0
10060_6_67_LaoXK1684_2010,0,0,0,0,0,0,0,0,0,0,0
10060_6_68_LaoXN211_2010,0,0,0,0,0,0,0,0,0,0,0
10060_6_69_Tan60434_2006,0,0,0,0,0,0,0,0,0,0,0
10060_6_7_LaoSV170_2009,0,0,0,0,0,0,0,0,0,0,0
10060_6_71_Tan129-0242-M_2008,1,0,1,0,1,1,1,0,0,0,0
10060_6_72_Tan129-0289-M_2008,1,0,0,0,1,1,1,0,0,0,0
10060_6_73_Tan61025_2006,0,0,0,0,0,0,0,0,0,0,0
10060_6_74_Tan63714_2007,0,0,0,0,0,0,0,0,0,0,0
10060_6_75_Tan129-0327-M_2008,1,0,0,0,1,1,1,0,0,0,0
10060_6_76_Tan129-0177-M_2007,0,0,0,0,0,0,0,0,0,0,0
10060_6_77_Tan129-0268-M_2008,1,0,0,0,1,1,1,1,0,0,0
10060_6_78_Tan129-0339-M_2008,1,0,0,0,1,1,1,0,0,0,0
10060_6_79_Tan129-0303-M_2008,1,0,0,0,1,1,1,0,0,0,0
10060_6_8_LaoSV171_2009,0,0,0,0,0,0,0,0,0,0,0
10060_6_80_Tan129-0257-M_2008,1,0,0,0,1,1,1,0,0,0,0
10060_6_81_Tan129-0230-K_2008,1,0,0,0,1,1,1,1,0,0,0
10060_6_82_Tan129-0254-M_2008,1,0,0,0,1,1,1,0,0,0,0
10060_6_83_Tan129-0238-M_2008,1,0,0,0,1,1,1,0,0,0,0
10060_6_84_Tan62717_2006,0,0,0,0,0,0,0,0,0,0,0
10060_6_85_IraqH062640481_2006,1,0,1,1,1,1,1,0,0,0,0
10060_6_86_IraqH094620494_2009,1,0,1,1,1,1,1,0,0,0,0
10060_6_87_IraqH083520583_2008,1,0,1,1,1,1,1,0,0,0,0
10060_6_88_IraqH104280445_2010,1,0,1,1,1,1,1,0,0,0,0
10060_6_89_IraqH075080543_2007,1,0,1,1,1,1,1,0,0,0,0
10060_6_9_LaoSV179_2009,0,0,0,0,0,0,0,0,0,0,0
10060_6_90_IraqH094420550_2009,1,0,1,1,1,1,1,0,0,0,0
10060_6_91_IraqH084140247_2008,1,0,1,1,1,1,1,0,0,0,0
10060_6_92_IraqH094320403_2009,1,0,1,1,1,1,1,0,0,0,0
10060_6_93_IraqH084260341_2008,1,0,1,1,1,1,1,0,0,0,0
10071_3_1_Ban1738_2012,1,0,0,1,1,0,0,1,0,0,0
10071_3_10_BanTY068_2012,0,0,0,1,0,0,0,0,0,0,0
10071_3_11_BanTY107_2012,1,0,1,1,1,1,1,0,0,0,0
10071_3_12_BanTY108_2012,0,0,0,1,0,0,0,0,0,0,0
10071_3_13_BanTY121_2012,1,0,1,1,1,1,1,0,0,0,0
10071_3_14_BanTY132_2012,1,0,1,1,1,1,1,0,0,0,0
10071_3_15_BanTY138_2012,0,0,0,1,0,0,0,0,0,0,0
10071_3_16_BanTY524_2012,0,0,0,1,0,0,0,0,0,0,0
10071_3_17_BanTY529_2012,0,0,0,1,0,0,0,0,0,0,0
10071_3_19_BanTY585_2012,1,0,1,1,1,1,1,0,0,0,0
10071_3_2_Ban1877_2012,0,0,0,0,0,0,0,0,0,0,0
10071_3_20_BanTY589_2012,0,0,0,1,0,0,0,0,0,0,0
10071_3_21_BanTY647_2012,0,0,0,1,0,0,0,0,0,0,0
10071_3_22_Safr231697_2007,0,0,0,0,0,0,0,0,0,0,0
10071_3_23_Safr155749_2006,0,0,0,0,0,0,0,0,0,0,0
10071_3_25_Safr175806_2006,0,0,0,0,0,0,0,0,0,0,0
10071_3_26_Safr1647901_2005,1,0,1,0,1,1,1,0,0,0,0
10071_3_27_Safr1025041_2004,0,0,0,0,0,0,0,0,0,0,0
10071_3_28_Safr1025617_2004,0,0,0,0,0,0,0,0,0,0,0
10071_3_29_Safr1647624_2005,0,0,0,0,0,0,0,0,0,0,0
10071_3_3_Ban2181_2012,0,0,0,1,0,0,0,0,0,0,0
10071_3_30_Safr237091_2007,0,0,0,0,0,0,0,0,0,0,0
10071_3_31_Safr226195_2007,0,0,0,0,0,0,0,0,0,0,0
10071_3_32_Safr206926_2007,0,0,0,0,0,0,0,0,0,0,0
10071_3_33_Safr225555_2007,0,0,0,0,0,0,0,0,0,0,0
10071_3_34_Safr241451_2008,0,0,0,0,0,0,0,0,0,0,0
10071_3_35_Safr238675_2008,0,0,0,0,0,0,0,0,0,0,0
10071_3_36_Safr241454_2008,0,0,0,0,0,0,0,0,0,0,0
10071_3_37_Safr257401_2008,0,0,0,0,0,0,0,0,0,0,0
10071_3_40_Safr141461_2006,0,0,0,0,0,0,0,0,0,0,0
10071_3_43_Safr1650362_2005,0,0,0,0,0,0,0,0,0,0,0
10071_3_44_Safr1026656_2004,1,0,0,0,1,1,1,1,0,0,0
10071_3_47_Safr493790_2010,1,0,1,0,1,1,1,0,0,0,0
10071_3_48_Safr520772_2010,0,0,0,0,0,0,0,0,0,0,0
10071_3_49_Safr516981_2010,0,0,0,0,0,0,0,0,0,0,0
10071_3_5_BanTY019_2012,0,0,0,1,0,0,0,0,0,0,0
10071_3_50_Safr474899_2010,1,0,0,1,1,0,0,1,0,0,0
10071_3_51_Safr427489_2010,0,0,0,0,0,0,0,0,0,0,0
10071_3_52_Safr412921_2009,0,0,0,0,0,0,0,0,0,0,0
10071_3_53_Safr410378_2009,0,0,0,0,0,0,0,0,0,0,0
10071_3_54_Safr410323_2009,0,0,0,0,0,0,0,0,0,0,0
10071_3_55_Safr542825_2011,0,0,0,0,0,0,0,0,0,0,0
10071_3_56_Safr540614_2011,0,0,0,0,0,0,0,0,0,0,0
10071_3_58_Safr583236_2011,1,0,1,0,1,1,1,0,0,0,0
10071_3_59_Safr627334_2012,0,0,0,0,0,0,0,0,0,0,0
10071_3_6_BanTY029_2012,0,0,0,1,0,0,0,0,0,0,0
10071_3_60_Safr648212_2012,1,0,1,0,1,1,1,0,0,0,0
10071_3_61_Safr639624_2012,0,0,0,0,0,0,0,0,0,0,0
10071_3_63_Safr363192_2009,0,0,0,0,0,0,0,0,0,0,0
10071_3_64_Safr316083_2009,0,0,0,0,0,0,0,0,0,0,0
10071_3_65_Safr671445_2012,0,0,0,0,0,0,0,0,0,0,0
10071_3_66_Safr325681_2009,0,0,0,0,0,0,0,0,0,0,0
10071_3_67_Safr338900_2009,0,0,0,0,0,0,0,0,0,0,0
10071_3_68_Safr400746_2009,0,0,0,0,0,0,0,0,0,0,0
10071_3_7_BanTY032_2012,0,0,0,1,0,0,0,0,0,0,0
10071_3_70_Safr379905_2009,0,0,0,0,0,0,0,0,0,0,0
10071_3_71_Safr634660_2012,0,0,0,0,0,0,0,0,0,0,0
10071_3_73_Safr671076_2012,0,0,0,0,0,0,0,0,0,0,0
10071_3_74_IndoA102_2005,0,0,0,0,0,0,0,0,0,0,0
10071_3_75_IndoA105_2012,0,0,0,0,0,0,0,0,0,0,0
10071_3_76_IndoA109_2004,0,0,0,0,0,0,0,0,0,0,0
10071_3_8_BanTY053_2012,1,0,1,1,1,1,1,0,0,0,0
10071_3_82_IndoA122_2005,0,0,0,0,0,0,0,0,0,0,0
10071_3_84_IndoA125_2005,0,0,0,0,0,0,0,0,0,0,0
10071_3_85_IndoA127_2011,0,0,0,0,0,0,0,0,0,0,0
10071_3_86_IndoA128_2008,0,0,0,0,0,0,0,0,0,0,0
10071_3_88_IndoA131_2004,0,0,0,0,0,0,0,0,0,0,0
10071_3_89_IndoA132_2011,0,0,0,0,0,0,0,0,0,0,0
10071_3_9_BanTY063_2012,0,0,0,1,0,0,0,0,0,0,0
10071_3_91_IndoA135_2004,0,0,0,0,0,0,0,0,0,0,0
10071_3_92_indoA136_2010,0,0,0,0,0,0,0,0,0,0,0
10071_3_93_IndoA137_2008,0,0,0,0,0,0,0,0,0,0,0
10071_8_1_Sam0001_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_11_Sam0011_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_12_Sam0012_2012,0,0,0,1,0,0,0,0,0,0,0
10071_8_13_Sam0013_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_14_Sam0014_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_15_Sam0015_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_16_Sam0016_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_19_Sam0019_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_2_Sam0002_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_20_Sam0020_2012,0,0,0,1,0,0,0,0,0,0,0
10071_8_21_Sam0021_2012,0,0,0,1,0,0,0,0,0,0,0
10071_8_22_Sam0022_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_23_Sam0023_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_24_Sam0024_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_25_Sam0025_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_28_Sam0028_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_29_Sam0029_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_30_Sam0030_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_31_Sam0031_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_32_Sam0032_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_33_Sam0033_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_35_Sam0035_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_36_Sam0036_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_38_Sam0038_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_39_Sam0039_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_4_Sam0004_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_40_Sam0040_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_42_Sam0042_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_43_Sam0043_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_44_Sam0044_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_45_Sam0045_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_46_Sam0046_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_48_Sam0048_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_49_Sam0049_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_51_Sam0051_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_53_Sam0053_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_54_Sam0054_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_55_Sam0055_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_56_Sam0056_2012,0,0,0,1,0,0,0,0,0,0,0
10071_8_58_Sam0058_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_59_Sam0059_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_6_Sam0006_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_60_Sam0060_2012,0,0,0,0,0,0,0,0,0,0,0
10071_8_62_Ken0515_2007,0,0,0,0,0,0,0,0,0,0,0
10071_8_63_Ken0552_2008,1,0,1,0,1,1,1,1,0,0,0
10071_8_64_Ken0527_2007,0,0,0,0,0,0,0,0,0,0,0
10071_8_65_Ken0507_2007,1,0,1,1,1,1,1,1,0,0,0
10071_8_66_Ken0519_2007,1,0,1,1,1,1,1,1,0,0,0
10071_8_67_Ken0533_2008,1,0,1,0,1,1,1,1,0,0,0
10071_8_68_Ken0512_2007,1,0,1,0,1,1,1,1,0,0,0
10071_8_69_Ken0530_2007,1,0,1,1,1,1,1,1,0,0,0
10071_8_7_Sam0007_2012,0,0,0,0,0,0,0,0,0,0,0
